Price,Close,High,Low,Open,Volume,MA21,MA50
Ticker,^NYA,^NYA,^NYA,^NYA,^NYA,,
Date,,,,,,,
2021-11-01,17131.080078125,17138.380859375,17016.41015625,17016.41015625,3971540000,16786.095889136905,16673.3391015625
2021-11-02,17115.169921875,17131.080078125,17078.810546875,17131.080078125,3975250000,16829.744001116072,16682.671484375
2021-11-03,17209.75,17220.599609375,17081.990234375,17115.169921875,4319660000,16871.775437127977,16692.04328125
2021-11-04,17168.869140625,17230.80078125,17110.48046875,17209.75,4462300000,16911.31873139881,16699.1638671875
2021-11-05,17242.359375,17306.2109375,17168.869140625,17168.869140625,4467180000,16946.106770833332,16710.1246484375
2021-11-08,17310.509765625,17341.779296875,17242.359375,17242.359375,4269710000,16983.881975446428,16719.43984375
2021-11-09,17286.91015625,17323.119140625,17217.939453125,17310.509765625,4117080000,17024.68387276786,16728.7854296875
2021-11-10,17192.029296875,17322.720703125,17145.0,17286.91015625,4503720000,17060.411458333332,16736.4972265625
2021-11-11,17220.41015625,17246.859375,17192.029296875,17192.029296875,3926870000,17094.090029761905,16743.985625
2021-11-12,17297.66015625,17312.939453125,17220.41015625,17220.41015625,3728600000,17120.44103422619,16751.4044140625
2021-11-15,17285.55078125,17336.83984375,17267.890625,17297.66015625,3488410000,17140.146298363095,16758.921015625
2021-11-16,17302.7890625,17364.310546875,17285.55078125,17285.55078125,3972640000,17161.136253720237,16768.953203125
2021-11-17,17192.66015625,17302.7890625,17158.98046875,17302.7890625,3969070000,17170.874348958332,16778.185625
2021-11-18,17117.740234375,17192.66015625,17049.060546875,17192.66015625,4226410000,17171.756696428572,16787.278046875
2021-11-19,16973.9609375,17117.740234375,16965.80078125,17117.740234375,4253180000,17166.557198660714,16795.48765625
2021-11-22,16945.779296875,17082.69921875,16945.669921875,16973.9609375,4441100000,17158.154296875,16801.6954296875
2021-11-23,17007.900390625,17026.5390625,16887.80078125,16945.779296875,4277590000,17150.479538690477,16811.908828125
2021-11-24,17036.810546875,17046.08984375,16911.830078125,17007.900390625,3418430000,17145.320498511905,16820.107421875
2021-11-26,16624.869140625,17036.890625,16546.560546875,17036.810546875,3517700000,17131.248511904763,16821.0694140625
2021-11-29,16683.98046875,16794.55078125,16601.740234375,16624.869140625,4336410000,17112.533296130954,16825.54203125
2021-11-30,16318.9697265625,16683.98046875,16303.26953125,16683.98046875,6625990000,17079.321847098214,16828.55802734375
2021-12-01,16133.8896484375,16636.779296875,16133.2099609375,16318.9697265625,5366730000,17031.836588541668,16827.5458203125
2021-12-02,16475.25,16526.599609375,16133.8896484375,16133.8896484375,5077180000,17001.364211309523,16830.0072265625
2021-12-03,16347.8701171875,16552.51953125,16219.8603515625,16475.25,5240070000,16960.322312127977,16825.61943359375
2021-12-06,16591.970703125,16664.30078125,16347.8701171875,16347.8701171875,4770800000,16932.85095796131,16826.67583984375
2021-12-07,16853.5703125,16918.73046875,16591.970703125,16591.970703125,4492400000,16914.33719308036,16831.75146484375
2021-12-08,16899.919921875,16923.740234375,16838.76953125,16853.5703125,4234600000,16894.785295758928,16843.1742578125
2021-12-09,16780.470703125,16899.919921875,16780.41015625,16899.919921875,3903840000,16870.669131324405,16851.88587890625
2021-12-10,16856.630859375,16888.580078125,16762.939453125,16780.470703125,3870110000,16854.697777157737,16866.12009765625
2021-12-13,16719.5703125,16856.630859375,16691.16015625,16856.630859375,4397230000,16830.84826078869,16874.03669921875
2021-12-14,16652.580078125,16768.490234375,16609.689453125,16719.5703125,4485430000,16800.13016183036,16883.117109375
2021-12-15,16813.5703125,16822.69921875,16567.189453125,16652.580078125,4910130000,16777.65490141369,16892.84671875
2021-12-16,16849.08984375,16985.080078125,16790.720703125,16813.5703125,4829500000,16756.05017671131,16903.05931640625
2021-12-17,16668.640625,16849.08984375,16626.5390625,16849.08984375,7987090000,16731.096865699405,16906.19591796875
2021-12-20,16442.310546875,16668.640625,16310.5703125,16668.640625,4635700000,16698.933547247023,16904.69751953125
2021-12-21,16744.26953125,16753.98046875,16442.310546875,16442.310546875,4072430000,16687.99586123512,16910.98150390625
2021-12-22,16874.880859375,16879.220703125,16717.619140625,16744.26953125,3319610000,16684.61974516369,16919.64412109375
2021-12-23,16963.439453125,17011.48046875,16874.880859375,16874.880859375,2913040000,16682.50255766369,16928.64970703125
2021-12-27,17141.08984375,17141.830078125,16963.439453125,16963.439453125,2770290000,16687.468238467263,16936.58572265625
2021-12-28,17134.16015625,17217.369140625,17111.73046875,17141.08984375,2707920000,16711.720191592263,16941.83412109375
2021-12-29,17149.9296875,17181.69921875,17107.75,17134.16015625,2963310000,16733.908249627977,16947.59271484375
2021-12-30,17164.240234375,17238.650390625,17149.9296875,17149.9296875,3124950000,16774.159226190477,16951.11431640625
2021-12-31,17164.130859375,17226.419921875,17145.98046875,17164.240234375,2677820000,16823.218331473214,16952.41271484375
2022-01-03,17226.099609375,17230.990234375,17119.990234375,17164.130859375,3831020000,16858.973074776786,16955.27169921875
2022-01-04,17336.759765625,17377.4296875,17226.099609375,17226.099609375,4683170000,16906.063058035714,16959.56208984375
2022-01-05,17112.599609375,17415.609375,17111.970703125,17336.759765625,4887960000,16930.854910714286,16958.43267578125
2022-01-06,17156.51953125,17240.390625,17048.9609375,17112.599609375,4295280000,16945.281063988095,16958.66005859375
2022-01-07,17166.279296875,17222.900390625,17107.330078125,17156.51953125,4181510000,16957.96484375,16963.57802734375
2022-01-10,17119.560546875,17166.279296875,16894.91015625,17166.279296875,4511810000,16974.111979166668,16964.42923828125
2022-01-11,17294.5390625,17298.009765625,17053.0390625,17119.560546875,4101590000,16994.964750744046,16969.99181640625
2022-01-12,17353.759765625,17406.16015625,17273.810546875,17294.5390625,4048220000,17025.164248511905,16974.44541015625
2022-01-13,17259.01953125,17442.5390625,17230.119140625,17353.759765625,4251730000,17054.042317708332,16977.32240234375
2022-01-14,17219.060546875,17259.01953125,17056.669921875,17259.01953125,4338490000,17073.351376488095,16977.50861328125
2022-01-18,16950.91015625,17219.060546875,16895.330078125,17219.060546875,4748700000,17078.19996279762,16973.14943359375
2022-01-19,16818.98046875,17059.189453125,16814.810546875,16950.91015625,4465740000,17085.35900297619,16964.68185546875
2022-01-20,16663.76953125,17045.259765625,16648.779296875,16818.98046875,4640870000,17095.90466889881,16951.74705078125
2022-01-21,16397.33984375,16683.390625,16362.990234375,16663.76953125,5589100000,17079.384207589286,16933.95564453125
2022-01-24,16413.970703125,16439.390625,15816.08984375,16397.33984375,6928110000,17057.436104910714,16918.39447265625
2022-01-25,16340.3203125,16484.880859375,16000.5703125,16413.970703125,5145050000,17027.763764880954,16900.79267578125
2022-01-26,16236.509765625,16598.16015625,16113.0302734375,16340.3203125,5570640000,16984.688523065477,16879.56966796875
2022-01-27,16152.1201171875,16502.26953125,16090.6904296875,16236.509765625,5214200000,16937.924711681546,16856.9010546875
2022-01-28,16397.859375,16400.009765625,15998.6904296875,16152.1201171875,5031090000,16902.111839657737,16838.8024609375
2022-01-31,16659.76953125,16663.849609375,16344.66015625,16397.859375,5098610000,16878.089425223214,16828.1446484375
2022-02-01,16829.720703125,16840.560546875,16606.16015625,16659.76953125,4816830000,16862.165132068454,16822.3842578125
2022-02-02,16904.51953125,16926.189453125,16763.05078125,16829.720703125,4481580000,16846.85179501488,16820.9954296875
2022-02-03,16677.390625,16904.51953125,16661.599609375,16904.51953125,4401970000,16815.453264508928,16815.62765625
2022-02-04,16701.580078125,16817.26953125,16552.369140625,16677.390625,4706290000,16795.880905877977,16809.50125
2022-02-07,16722.759765625,16826.7109375,16684.900390625,16701.580078125,4228480000,16775.225678943454,16803.220234375
2022-02-08,16853.7109375,16880.330078125,16685.23046875,16722.759765625,4459620000,16760.341471354168,16807.7970703125
2022-02-09,17069.66015625,17083.359375,16853.7109375,16853.7109375,4524350000,16757.965262276786,16815.5106640625
2022-02-10,16855.9609375,17160.330078125,16790.759765625,17069.66015625,5314860000,16737.080589657737,16826.25048828125
2022-02-11,16664.990234375,16969.650390625,16600.2890625,16855.9609375,5251500000,16704.282040550595,16836.8725
2022-02-14,16531.310546875,16664.990234375,16422.560546875,16664.990234375,4600390000,16669.629231770832,16837.9937109375
2022-02-15,16745.830078125,16757.4296875,16531.310546875,16531.310546875,4430830000,16647.09444754464,16845.95291015625
2022-02-16,16770.359375,16813.009765625,16658.3203125,16745.830078125,4283640000,16638.49679129464,16849.52068359375
2022-02-17,16492.05078125,16770.359375,16462.150390625,16770.359375,4539420000,16622.9287109375,16842.29029296875
2022-02-18,16392.3203125,16560.119140625,16333.509765625,16492.05078125,4708060000,16610.00255766369,16832.13830078125
2022-02-22,16215.6201171875,16406.470703125,16099.01953125,16392.3203125,5121900000,16601.34923735119,16820.8412890625
2022-02-23,16019.580078125,16358.849609375,15998.330078125,16215.6201171875,4797430000,16582.56873139881,16804.1002734375
2022-02-24,15995.990234375,16020.0498046875,15571.349609375,16019.580078125,6752130000,16566.172061011905,16789.628671875
2022-02-25,16427.9609375,16432.7890625,15995.990234375,15995.990234375,5177060000,16575.28878348214,16785.1362890625
2022-02-28,16313.8896484375,16427.9609375,16136.9697265625,16427.9609375,6071370000,16582.992094494046,16775.14267578125
2022-03-01,16069.16015625,16351.2998046875,15986.0595703125,16313.8896484375,5846230000,16567.339750744046,16759.54408203125
2022-03-02,16380.91015625,16435.0,16069.16015625,16069.16015625,5337870000,16554.060732886905,16753.78947265625
2022-03-03,16287.490234375,16434.869140625,16185.3095703125,16380.91015625,5039890000,16528.240234375,16750.69306640625
2022-03-04,16129.66015625,16287.490234375,15954.1904296875,16287.490234375,5797380000,16491.34216889881,16738.40087890625
2022-03-07,15708.23046875,16129.66015625,15704.1904296875,16129.66015625,6940470000,16445.19168526786,16715.06787109375
2022-03-08,15625.9296875,15948.9599609375,15621.759765625,15708.23046875,7243120000,16393.970238095237,16688.31767578125
2022-03-09,15977.5400390625,16054.7802734375,15625.9296875,15625.9296875,5662670000,16358.483584449405,16665.0466796875
2022-03-10,15929.5595703125,15977.5400390625,15761.9296875,15977.5400390625,4980830000,16314.476376488095,16640.95466796875
2022-03-11,15753.7001953125,16028.2001953125,15747.5595703125,15929.5595703125,4938640000,16251.811616443452,16613.030078125
2022-03-14,15694.349609375,15917.9296875,15635.76953125,15753.7001953125,5574920000,16196.496791294643,16583.632265625
2022-03-15,15895.669921875,15914.9296875,15694.349609375,15694.349609375,5392470000,16159.862490699405,16558.263046875
2022-03-16,16261.5,16262.5498046875,15895.669921875,15895.669921875,6309750000,16147.014369419643,16538.9710546875
2022-03-17,16483.580078125,16483.669921875,16212.5703125,16261.5,4985090000,16134.526274181548,16521.9074609375
2022-03-18,16612.640625,16615.9609375,16412.5,16483.580078125,8278430000,16127.015857514882,16511.90828125
2022-03-21,16606.669921875,16694.6796875,16514.990234375,16612.640625,4869820000,16132.473911830357,16500.9112890625
2022-03-22,16735.48046875,16768.669921875,16606.669921875,16606.669921875,4754840000,16148.814871651786,16492.2953125
2022-03-23,16558.529296875,16735.48046875,16557.580078125,16735.48046875,4550670000,16165.143880208334,16481.0746875
2022-03-24,16701.8203125,16702.23046875,16558.529296875,16558.529296875,4131390000,16197.631510416666,16469.2203125
2022-03-25,16792.80078125,16794.1796875,16669.7890625,16701.8203125,4305020000,16235.574869791666,16458.0011328125
2022-03-28,16798.720703125,16798.720703125,16640.140625,16792.80078125,4312260000,16253.23009672619,16448.79515625
2022-03-29,17014.759765625,17034.91015625,16798.720703125,16798.720703125,5085910000,16286.60486421131,16444.709140625
2022-03-30,16932.759765625,17031.650390625,16858.7109375,17014.759765625,4385570000,16327.72865513393,16444.3461328125
2022-03-31,16670.91015625,16932.759765625,16670.849609375,16932.759765625,4823020000,16341.538178943452,16441.3847265625
2022-04-01,16787.75,16797.640625,16652.689453125,16670.91015625,4562940000,16365.360072544643,16443.8643359375
2022-04-04,16829.75,16841.619140625,16735.880859375,16787.75,4547350000,16398.697684151786,16452.5125390625
2022-04-05,16645.05078125,16889.380859375,16612.58984375,16830.939453125,4800620000,16443.308175223214,16457.134140625
2022-04-06,16587.099609375,16645.05078125,16472.669921875,16645.05078125,4986830000,16489.078171502977,16462.0697265625
2022-04-07,16631.44921875,16690.400390625,16449.76953125,16587.099609375,4821490000,16520.216703869046,16469.968515625
2022-04-08,16689.94921875,16775.560546875,16616.400390625,16631.44921875,4083200000,16556.425734747023,16480.72509765625
2022-04-11,16534.19921875,16689.94921875,16519.859375,16689.94921875,4266290000,16593.592354910714,16483.45189453125
2022-04-12,16465.990234375,16693.48046875,16419.080078125,16534.19921875,4152090000,16630.33714657738,16479.57630859375
2022-04-13,16614.7890625,16627.9296875,16465.990234375,16465.990234375,3828150000,16664.580915178572,16475.27767578125
2022-04-14,16511.509765625,16680.220703125,16508.310546875,16614.7890625,4083090000,16676.486142113095,16467.41748046875
2022-04-18,16466.2109375,16546.400390625,16407.369140625,16511.509765625,3910490000,16675.659040178572,16463.19388671875
2022-04-19,16658.900390625,16685.939453125,16466.2109375,16466.2109375,4108120000,16677.861886160714,16462.34029296875
2022-04-20,16761.349609375,16835.73046875,16658.900390625,16658.900390625,4290450000,16685.227585565477,16463.11208984375
2022-04-21,16499.330078125,16882.640625,16472.169921875,16761.349609375,4636890000,16673.982328869046,16456.02447265625
2022-04-22,16056.8701171875,16499.330078125,16047.5400390625,16499.330078125,4651940000,16650.093796502977,16435.768671875
2022-04-25,16054.759765625,16079.16015625,15708.900390625,16056.8701171875,5240040000,16619.281389508928,16419.7446484375
2022-04-26,15694.240234375,16054.759765625,15694.16015625,16054.759765625,4689970000,16566.96898251488,16400.3296484375
2022-04-27,15741.8203125,15887.6796875,15656.0703125,15694.240234375,4769680000,16516.64039248512,16384.53984375
2022-04-28,16032.6796875,16095.6904296875,15706.0302734375,15741.8203125,4854180000,16469.874674479168,16370.2768359375
2022-04-29,15615.25,16053.2900390625,15593.23046875,16032.6796875,5084030000,16407.13611421131,16347.1746484375
2022-05-02,15609.2802734375,15698.51953125,15324.73046875,15615.25,5163790000,16356.582310267857,16329.51923828125
2022-05-03,15729.5302734375,15818.73046875,15609.2802734375,15609.2802734375,4582050000,16306.190894717261,16316.2634375
2022-05-04,16119.6103515625,16139.669921875,15650.650390625,15729.5302734375,5136360000,16272.374720982143,16314.3432421875
2022-05-05,15652.6103515625,16119.6103515625,15515.98046875,16119.6103515625,5077030000,16225.115652901786,16307.00384765625
2022-05-06,15566.5595703125,15652.6103515625,15360.16015625,15652.6103515625,5116940000,16176.518508184523,16298.415234375
2022-05-09,15057.8701171875,15566.5595703125,15005.9501953125,15566.5595703125,5954520000,16101.586170014882,16271.01341796875
2022-05-10,15025.740234375,15286.400390625,14855.599609375,15057.8701171875,5885820000,16022.338123139882,16245.2504296875
2022-05-11,14902.1396484375,15290.6298828125,14887.6396484375,15025.740234375,5816140000,15944.621000744048,16221.91001953125
2022-05-12,14931.099609375,15007.169921875,14695.6904296875,14902.1396484375,6286450000,15871.530970982143,16192.91380859375
2022-05-13,15257.3603515625,15304.2001953125,14931.099609375,14931.099609375,5183340000,15806.891508556548,16172.3112109375
2022-05-16,15259.8203125,15374.080078125,15150.919921875,15257.3603515625,4415030000,15747.28724888393,16154.9144140625
2022-05-17,15541.91015625,15544.5498046875,15259.8203125,15259.8203125,4841410000,15703.272925967261,16151.5880078125
2022-05-18,15044.51953125,15541.91015625,14997.509765625,15541.91015625,5103220000,15626.397646949405,16139.9598046875
2022-05-19,15035.8701171875,15179.259765625,14901.0400390625,15044.51953125,5113550000,15544.231956845239,16121.12640625
2022-05-20,15080.98046875,15190.669921875,14785.2001953125,15035.8701171875,5130730000,15476.691499255952,16104.15482421875
2022-05-23,15342.9599609375,15383.3701171875,15080.98046875,15080.98046875,4420030000,15442.695777529761,16095.94001953125
2022-05-24,15290.3798828125,15342.9599609375,15056.419921875,15342.9599609375,4923190000,15406.29673549107,16087.860625
2022-05-25,15412.1904296875,15472.26953125,15246.759765625,15290.3798828125,4802560000,15392.865792410714,16078.19103515625
2022-05-26,15664.0,15718.7998046875,15412.1904296875,15412.1904296875,4709970000,15389.160063244048,16066.24103515625
2022-05-27,15942.6201171875,15942.83984375,15664.0,15664.0,4375620000,15384.871512276786,16055.4218359375
2022-05-31,15827.0498046875,15949.66015625,15794.1904296875,15942.6201171875,6822640000,15394.957217261905,16039.71001953125
2022-06-01,15709.6103515625,15922.0302734375,15588.7802734375,15827.0498046875,4531800000,15399.734840029761,16021.768828125
2022-06-02,15960.5302734375,15960.76953125,15645.349609375,15709.6103515625,4405790000,15410.734840029761,16006.26982421875
2022-06-03,15797.169921875,15960.5302734375,15764.83984375,15960.5302734375,3711110000,15395.380533854166,15991.04263671875
2022-06-06,15848.4501953125,15982.2900390625,15797.169921875,15797.169921875,4332700000,15404.706240699405,15973.975234375
2022-06-07,16019.5595703125,16022.830078125,15737.740234375,15848.4501953125,4248210000,15426.277669270834,15958.51041015625
2022-06-08,15843.830078125,16019.5595703125,15806.41015625,16019.5595703125,4159470000,15463.704334077382,15939.41259765625
2022-06-09,15472.4599609375,15843.830078125,15472.08984375,15843.830078125,4134170000,15484.97670200893,15908.5666015625
2022-06-10,15096.6904296875,15472.4599609375,15078.1396484375,15472.4599609375,4889640000,15494.241024925595,15871.84521484375
2022-06-13,14527.900390625,15096.6904296875,14468.16015625,15096.6904296875,5636890000,15475.041062127977,15828.98501953125
2022-06-14,14444.6396484375,14652.1103515625,14332.669921875,14527.900390625,5153890000,15436.340076264882,15782.1228125
2022-06-15,14595.23046875,14746.240234375,14366.3603515625,14444.6396484375,5530480000,15404.692940848214,15737.432421875
2022-06-16,14142.1904296875,14595.23046875,14055.33984375,14595.23046875,5644930000,15338.039620535714,15687.37521484375
2022-06-17,14097.0498046875,14261.3798828125,13993.2001953125,14142.1904296875,8520740000,15292.92201450893,15637.57421875
2022-06-21,14414.25,14468.1796875,14097.0498046875,14097.0498046875,5292260000,15263.321056547618,15593.230234375
2022-06-22,14352.7802734375,14489.1396484375,14201.8095703125,14414.25,5058990000,15228.644856770834,15546.48685546875
2022-06-23,14402.1201171875,14435.1396484375,14226.009765625,14352.7802734375,5098640000,15183.842959449405,15503.8452734375
2022-06-24,14811.5498046875,14813.23046875,14402.1201171875,14402.1201171875,8120260000,15161.041527157739,15470.75646484375
2022-06-27,14835.2998046875,14913.400390625,14771.8603515625,14811.5498046875,4325310000,15133.570545014882,15435.1666796875
2022-06-28,14667.3203125,15028.0498046875,14648.2998046875,14835.2998046875,4270120000,15086.109607514882,15398.282890625
2022-06-29,14599.58984375,14701.4296875,14545.009765625,14667.3203125,4211240000,15022.155784970239,15360.95046875
2022-06-30,14487.6396484375,14599.58984375,14321.16015625,14599.58984375,4840070000,14958.374348958334,15317.52525390625
2022-07-01,14636.759765625,14659.16015625,14341.2802734375,14487.6396484375,4046950000,14907.286225818452,15275.03345703125
2022-07-05,14499.490234375,14636.759765625,14217.98046875,14636.759765625,5076590000,14837.712890625,15235.03666015625
2022-07-06,14465.2900390625,14544.349609375,14340.48046875,14499.490234375,4417720000,14774.2900390625,15203.20505859375
2022-07-07,14676.5,14701.2998046875,14465.2900390625,14465.2900390625,4057770000,14718.482886904761,15175.63986328125
2022-07-08,14642.330078125,14726.6298828125,14567.9404296875,14676.5,3521620000,14652.90053013393,15154.60166015625
2022-07-11,14502.4296875,14642.330078125,14478.0498046875,14642.330078125,3423480000,14589.024321056548,15129.81384765625
2022-07-12,14395.0400390625,14537.1298828125,14343.830078125,14502.4296875,3817210000,14537.71861049107,15097.0610546875
2022-07-13,14340.2802734375,14425.16015625,14194.599609375,14395.0400390625,4109390000,14501.69907924107,15071.56166015625
2022-07-14,14171.240234375,14340.2802734375,13988.8603515625,14340.2802734375,4199690000,14484.715262276786,15042.800859375
2022-07-15,14449.6796875,14449.7197265625,14171.240234375,14171.240234375,4143800000,14484.955264136905,15017.20384765625
2022-07-18,14403.1796875,14629.0,14376.8798828125,14449.6796875,4046870000,14475.809988839286,14982.875234375
2022-07-19,14766.599609375,14778.599609375,14403.1796875,14403.1796875,4041070000,14505.543759300595,14965.15501953125
2022-07-20,14778.4697265625,14824.1201171875,14682.1298828125,14766.599609375,4185300000,14537.99232700893,14949.39322265625
2022-07-21,14871.1298828125,14872.26953125,14648.990234375,14778.4697265625,4132790000,14559.748511904761,14945.65841796875
2022-07-22,14790.7900390625,14946.330078125,14708.1201171875,14871.1298828125,3979240000,14580.606119791666,14940.9594140625
2022-07-25,14899.08984375,14907.1904296875,14781.0703125,14790.7900390625,3568340000,14604.27134486607,14940.89841796875
2022-07-26,14793.5498046875,14899.08984375,14761.26953125,14899.08984375,3778950000,14603.41420200893,14938.147421875
2022-07-27,15031.0400390625,15075.98046875,14793.5498046875,14793.5498046875,4112180000,14612.735165550595,14933.621015625
2022-07-28,15198.8095703125,15209.7900390625,14922.8095703125,15031.0400390625,4413000000,14638.044177827382,14932.40080078125
2022-07-29,15327.7099609375,15354.73046875,15187.349609375,15198.8095703125,4616360000,14672.716564360118,14928.116796875
2022-08-01,15286.009765625,15327.7099609375,15192.3095703125,15327.7099609375,4202810000,14710.734188988095,14932.9466015625
2022-08-02,15162.6796875,15328.259765625,15152.7099609375,15286.009765625,4727710000,14735.777994791666,14935.48279296875
2022-08-03,15267.16015625,15308.8095703125,15162.6796875,15162.6796875,4351760000,14772.333705357143,14939.20638671875
2022-08-04,15224.2099609375,15283.98046875,15214.7998046875,15267.16015625,4283320000,14808.472749255952,14936.83138671875
2022-08-05,15273.23046875,15274.7802734375,15100.6298828125,15224.2099609375,4085940000,14836.888485863095,14936.4883984375
2022-08-08,15305.7998046875,15417.8095703125,15273.23046875,15273.23046875,4221090000,14868.48228236607,14934.3605859375
2022-08-09,15264.7900390625,15342.740234375,15225.2001953125,15305.7998046875,3913090000,14904.78515625,14926.37638671875
2022-08-10,15552.7001953125,15562.23046875,15264.7900390625,15264.7900390625,4546010000,14959.911830357143,14918.57798828125
2022-08-11,15602.9296875,15745.830078125,15552.7001953125,15552.7001953125,4630200000,15020.037992931548,14914.0955859375
2022-08-12,15804.3798828125,15805.76953125,15602.9296875,15602.9296875,3788010000,15097.806547619048,14915.9909765625
2022-08-15,15794.330078125,15805.2099609375,15652.169921875,15804.3896484375,3696830000,15161.83751860119,14912.66697265625
2022-08-16,15846.7900390625,15897.669921875,15761.599609375,15794.330078125,4329820000,15230.580868675595,14913.659375
2022-08-17,15734.1103515625,15846.7900390625,15659.9599609375,15846.7900390625,3885030000,15276.652808779761,14911.372578125
2022-08-18,15763.900390625,15785.740234375,15691.1904296875,15734.1103515625,3340330000,15323.578078497023,14906.25939453125
2022-08-19,15588.3203125,15763.900390625,15555.509765625,15763.900390625,3761340000,15357.730003720239,14901.14919921875
2022-08-22,15341.849609375,15588.3203125,15316.009765625,15588.3203125,3907430000,15383.970935639882,14898.5369921875
2022-08-23,15338.150390625,15439.9296875,15322.0498046875,15341.849609375,3823520000,15404.878580729166,14903.36619140625
2022-08-24,15392.0595703125,15433.4296875,15298.0,15338.150390625,3583630000,15433.37904575893,14920.649375
2022-08-25,15595.240234375,15597.419921875,15392.0595703125,15392.0595703125,3566870000,15460.24572172619,14943.66138671875
2022-08-26,15178.2099609375,15628.349609375,15177.25,15595.240234375,3832750000,15459.26478794643,14955.3209765625
2022-08-29,15118.849609375,15229.259765625,15067.9501953125,15178.2099609375,3396510000,15449.319056919643,14974.85416015625
2022-08-30,14931.419921875,15142.669921875,14884.009765625,15118.849609375,3835860000,15432.433826264882,14991.5415625
2022-08-31,14801.240234375,14988.75,14801.240234375,14931.419921875,4542490000,15415.222423735118,14999.2813671875
2022-09-01,14771.900390625,14801.240234375,14576.650390625,14801.240234375,4152250000,15391.638625372023,15007.66376953125
2022-09-02,14689.5,14981.5,14635.0,14771.900390625,3665850000,15366.176246279761,15013.4113671875
2022-09-06,14631.51953125,14748.740234375,14575.6796875,14689.5,4127340000,15335.618582589286,15009.81076171875
2022-09-07,14844.5703125,14865.990234375,14562.7802734375,14631.51953125,3890320000,15313.6552734375,15009.996171875
2022-09-08,14961.76953125,14962.01953125,14726.509765625,14844.5703125,3966850000,15299.22572544643,15015.88515625
2022-09-09,15190.7900390625,15222.7900390625,14961.76953125,14961.76953125,3901940000,15281.991908482143,15027.70916015625
2022-09-12,15352.1796875,15397.1396484375,15190.7900390625,15190.7900390625,3814200000,15270.051432291666,15044.9999609375
2022-09-13,14820.7900390625,15352.1796875,14784.33984375,15352.1796875,4224550000,15223.213820684523,15048.68056640625
2022-09-14,14843.2099609375,14898.759765625,14733.5703125,14820.7900390625,4293240000,15177.922386532739,15055.5549609375
2022-09-15,14722.0302734375,14903.0302734375,14686.9697265625,14843.2099609375,4441830000,15124.362397693452,15060.689765625
2022-09-16,14573.91015625,14722.0302734375,14468.919921875,14722.0302734375,7954650000,15069.114769345239,15058.63796875
2022-09-19,14674.4599609375,14677.5302734375,14429.9501953125,14573.91015625,3766850000,15017.236653645834,15059.28056640625
2022-09-20,14474.7197265625,14674.4599609375,14384.4697265625,14674.4599609375,4058050000,14964.208054315477,15058.7263671875
2022-09-21,14236.6103515625,14608.0400390625,14236.1201171875,14474.7197265625,4078330000,14911.577613467261,15055.5577734375
2022-09-22,14116.58984375,14277.240234375,14107.1904296875,14236.6103515625,4284600000,14853.40806361607,15051.08396484375
2022-09-23,13796.990234375,14116.58984375,13640.8798828125,14116.58984375,5144270000,14777.452380952382,15043.59896484375
2022-09-26,13580.3896484375,13813.5400390625,13529.580078125,13796.990234375,4886140000,14681.507114955357,15026.2131640625
2022-09-27,13541.759765625,13783.8203125,13467.349609375,13580.3896484375,4577740000,14603.58091517857,15008.984765625
2022-09-28,13833.1796875,13894.650390625,13541.759765625,13541.759765625,4684850000,14542.35853794643,14990.3163671875
2022-09-29,13608.2900390625,13833.1796875,13498.2802734375,13833.1796875,4681810000,14479.352353050595,14966.9127734375
2022-09-30,13472.1796875,13725.0595703125,13466.98046875,13608.2900390625,5645360000,14416.063755580357,14938.93376953125
2022-10-03,13855.7197265625,13920.41015625,13472.1796875,13472.1796875,4806680000,14372.436104910714,14920.23236328125
2022-10-04,14319.490234375,14322.3603515625,13855.7197265625,13855.7197265625,5146580000,14354.816592261905,14908.64037109375
2022-10-05,14262.0302734375,14340.849609375,14079.91015625,14319.490234375,4293180000,14337.221865699405,14898.00998046875
2022-10-06,14087.3798828125,14268.419921875,14063.849609375,14262.0302734375,4252100000,14301.16517857143,14879.13677734375
2022-10-07,13798.259765625,14087.3798828125,13727.7900390625,14087.3798828125,4449660000,14245.759951636905,14851.12578125
2022-10-10,13693.5703125,13846.849609375,13629.58984375,13798.259765625,3834320000,14174.463774181548,14818.44298828125
2022-10-11,13608.08984375,13788.1396484375,13518.5498046875,13693.5703125,4759030000,14091.411876860118,14784.88458984375
2022-10-12,13546.7998046875,13647.419921875,13536.2998046875,13608.08984375,4006830000,14030.745675223214,14752.5669921875
2022-10-13,13888.9697265625,13943.01953125,13278.5595703125,13546.7998046875,5021680000,13985.3056640625,14725.00318359375
2022-10-14,13607.3095703125,14041.9404296875,13599.4296875,13888.9697265625,4243030000,13932.223725818452,14692.66517578125
2022-10-17,13923.2099609375,13989.8603515625,13607.3095703125,13607.3095703125,4352780000,13901.238002232143,14665.664765625
2022-10-18,14089.2001953125,14207.83984375,13923.2099609375,13923.2099609375,4483740000,13873.368489583334,14641.3327734375
2022-10-19,13947.259765625,14089.2001953125,13852.4501953125,14089.2001953125,4223800000,13848.25134858631,14614.98216796875
2022-10-20,13840.4697265625,14095.6904296875,13809.3095703125,13947.259765625,4496620000,13829.387509300595,14580.73755859375
2022-10-21,14144.0498046875,14161.5595703125,13779.4697265625,13840.4697265625,5078020000,13830.695126488095,14551.5599609375
